HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
1238,E00000016,5,-2,6,2,-2,2,4,1,-1,2,1,2,2
3804,E00000030,5,-2,5,5,-2,2,4,1,-1,2,5,2,1
3844,E00000030,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
2224,E00000023,5,-2,5,3,-2,2,5,2,-1,2,7,2,1
148,E00000003,5,-2,2,1,-2,1,6,4,-1,2,2,2,2
4438,E00166755,5,-2,6,3,-2,2,4,2,-1,2,2,6,1
570,E00000007,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
338,E00000005,5,-2,3,1,-2,1,3,1,-1,2,1,2,3
2611,E00000025,5,-2,6,2,-2,2,3,2,-1,2,1,2,3
1867,E00000021,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
2793,E00000025,-2,-2,-1,-1,-2,0,4,3,-1,1,-1,-1,1
3822,E00000030,5,-2,5,2,-2,2,5,3,-1,2,6,2,1
2669,E00000025,5,-2,6,2,-2,2,4,2,-1,2,1,2,3
640,E00000010,5,-2,5,1,-2,1,3,1,-1,2,6,6,1
420,E00000005,5,-2,6,1,-2,1,3,2,-1,2,3,4,2
1490,E00000018,5,-2,2,2,-2,2,6,3,-1,2,2,2,1
4747,E00166757,5,-2,2,1,-2,1,3,1,-1,1,4,2,1
2823,E00000026,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
665,E00000012,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
1712,E00000020,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
2109,E00000022,5,-2,5,1,-2,1,4,2,-1,2,8,6,1
290,E00000005,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
2857,E00000026,5,-2,3,3,-2,2,2,1,-1,2,1,2,2
2610,E00000025,5,-2,6,2,-2,2,3,2,-1,1,1,2,2
1208,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
2881,E00000026,5,-2,3,2,-2,2,4,2,-1,2,4,2,3
453,E00000005,5,-2,6,2,-2,3,5,1,-1,2,6,2,1
2058,E00000022,5,-2,2,2,-2,2,4,2,-1,2,4,2,1
1018,E00000014,5,-2,5,1,-2,1,3,1,-1,2,7,2,1
5108,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5554,E00166759,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
74,E00000001,5,-2,5,2,-2,3,4,2,-1,2,3,2,1
212,E00000003,5,-2,6,5,-2,4,4,4,-1,2,1,4,2
3215,E00000027,5,-2,6,3,-2,2,2,1,-1,2,1,4,1
4005,E00000032,5,-2,5,4,-2,2,3,2,-1,2,7,2,2
531,E00000007,3,-2,6,1,-2,1,3,2,-1,2,2,2,1
2388,E00000024,5,-2,6,3,-2,4,6,2,-1,2,4,6,1
5125,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
5474,E00166759,5,-2,6,1,-2,1,1,1,-1,2,9,3,1
1530,E00000018,5,-2,5,3,-2,2,6,4,-1,2,2,2,1
3570,E00000029,5,-2,3,1,-2,1,4,1,-1,2,4,4,1
5322,E00166758,5,-2,6,1,-2,1,4,2,-1,2,1,4,2
5065,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
4751,E00166757,5,-2,2,1,-2,1,3,1,-1,2,2,2,1
1758,E00000020,5,-2,3,1,-2,1,5,2,-1,2,7,2,2
1753,E00000020,5,-2,3,2,-2,4,4,2,-1,2,2,2,1
2824,E00000026,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
397,E00000005,5,-2,6,2,-2,2,2,1,-1,2,2,5,1
5064,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5531,E00166759,5,-2,6,5,-2,3,4,2,-1,2,1,2,1
1354,E00000017,5,-2,3,2,-2,3,6,3,-1,2,3,6,2
1721,E00000020,5,-2,2,2,-2,2,4,2,-1,2,2,2,1
4328,E00166755,4,-2,2,1,-2,1,4,1,-1,2,4,4,1
2933,E00000026,5,-2,6,1,-2,1,3,1,-1,2,9,4,1
2768,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5105,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2303,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
3372,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
855,E00000013,5,-2,3,1,-2,1,4,2,-1,2,1,2,2
1694,E00000020,5,-2,2,1,-2,1,3,1,-1,2,1,2,3
4421,E00166755,5,-2,6,1,-2,1,4,2,-1,2,3,4,1
4240,E00000035,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
2318,E00000024,4,-2,6,1,-2,1,3,1,-1,2,1,6,1
3240,E00000027,5,-2,6,1,-2,1,3,2,-1,2,3,6,1
232,E00000003,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
2375,E00000024,5,-2,6,3,-2,4,5,4,-1,2,2,2,1
5505,E00166759,5,-2,6,1,-2,1,3,2,-1,2,1,6,1
4374,E00166755,5,-2,6,2,-2,2,2,1,-1,2,2,4,1
2897,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
2852,E00000026,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
3408,E00000028,5,-2,3,1,-2,1,3,1,-1,2,1,2,2
3046,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
283,E00000005,5,-2,2,2,-2,2,3,2,-1,2,2,2,1
3004,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4367,E00166755,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
3233,E00000027,5,-2,6,1,-2,1,3,2,-1,1,2,2,1
91,E00000001,5,-2,6,2,-2,3,5,3,-1,2,2,2,1
2457,E00000024,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3531,E00000028,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
877,E00000013,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
4061,E00000032,5,-2,5,2,-2,4,5,3,-1,1,6,6,1
1176,E00000016,5,-2,3,2,-2,2,4,2,-1,2,2,4,1
953,E00000014,5,-2,3,1,-2,1,2,1,-1,2,3,2,1
4636,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
3805,E00000030,5,-2,5,2,-2,2,4,2,-1,2,6,7,1
4387,E00166755,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
2276,E00000024,5,-2,3,1,-2,1,4,2,-1,1,1,2,2
3817,E00000030,5,-2,5,4,-2,4,4,3,-1,2,6,2,1
3855,E00000030,5,-2,6,5,-2,2,5,2,-1,2,2,4,1
3412,E00000028,5,-2,3,2,-2,3,5,2,-1,2,9,4,1
2809,E00000025,-2,-2,-1,-1,-2,0,1,1,-1,1,-1,-1,1
2345,E00000024,5,-2,6,5,-2,2,3,2,-1,2,4,2,2
3375,E00000027,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4644,E00166756,5,-2,6,1,-2,1,1,1,-1,2,9,4,1
4783,E00166757,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
4420,E00166755,5,-2,6,1,-2,1,4,2,-1,2,2,2,2
3862,E00000030,5,-2,6,5,-2,4,6,4,-1,2,1,4,1
4605,E00166756,5,-2,3,1,-2,1,3,1,-1,2,2,2,2
2124,E00000022,5,-2,5,2,-2,3,4,2,-1,2,3,2,1
1815,E00000020,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4819,E00166757,5,-2,3,4,-2,2,4,3,-1,1,2,4,2
1533,E00000018,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
2188,E00000023,5,-2,5,2,-2,2,2,1,-1,2,4,2,1
1163,E00000016,5,-2,3,1,-2,1,4,1,-1,2,2,2,1
4488,E00166755,-2,-2,-1,-1,-2,0,6,4,-1,1,-1,-1,1
4556,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
4713,E00166756,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
653,E00000010,5,-2,6,1,-2,1,2,1,-1,2,2,4,2
3081,E00000027,5,-2,2,3,-2,2,3,2,-1,2,2,2,3
1313,E00000017,5,-2,2,2,-2,3,6,4,-1,2,1,2,3
612,E00000010,5,-2,5,3,-2,2,1,1,-1,2,2,2,1
2730,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4943,E00166757,5,-2,6,2,-2,2,3,2,-1,2,1,2,3
4073,E00000032,5,-2,5,4,-2,4,5,3,-1,2,2,2,1
3987,E00000032,5,-2,5,1,-2,1,3,1,-1,2,8,6,1
4437,E00166755,5,-2,6,3,-2,2,4,2,-1,2,1,5,1
1651,E00000019,5,-2,6,3,-2,2,4,1,-1,2,1,2,1
3831,E00000030,5,-2,5,2,-2,4,5,3,-1,2,6,2,2
1885,E00000021,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
4777,E00166757,5,-2,2,1,-2,1,4,1,-1,2,1,6,2
2456,E00000024,-2,-2,-1,-1,-2,0,4,4,-1,2,-1,-1,1
257,E00000005,5,-2,2,1,-2,1,3,1,-1,2,2,2,1
5381,E00166759,5,-2,2,3,-2,2,1,1,-1,2,8,5,1
1713,E00000020,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
5256,E00166758,5,-2,3,3,-2,2,3,1,-1,2,2,2,1
2199,E00000023,5,-2,5,1,-2,1,4,2,-1,2,7,2,1
5241,E00166758,5,-2,3,1,-2,1,3,1,-1,2,2,2,2
1785,E00000020,5,-2,6,3,-2,2,3,2,-1,2,4,2,2
1042,E00000014,5,-2,6,1,-2,1,2,1,-1,2,1,5,1
1650,E00000019,5,-2,6,3,-2,2,4,1,-1,1,1,6,2
2813,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2835,E00000026,5,-2,2,1,-2,1,3,2,-1,2,1,6,1
3273,E00000027,4,-2,6,3,-2,2,5,2,-1,2,5,2,1
4134,E00000035,5,-2,3,2,-2,3,4,2,-1,2,2,2,3
5014,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,1,-1,-1,1
372,E00000005,5,-2,5,1,-2,1,3,1,-1,2,1,2,1
1506,E00000018,5,-2,3,1,-2,1,3,2,-1,2,4,2,2
1615,E00000019,5,-2,3,1,-2,1,3,2,-1,2,2,2,1
5206,E00166758,5,-2,2,2,-2,2,4,2,-1,2,3,2,2
5414,E00166759,5,-2,2,1,-2,1,6,1,-1,2,1,2,1
156,E00000003,5,-2,2,2,-2,2,6,3,-1,2,1,2,3
2003,E00000021,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2233,E00000023,5,-2,6,1,-2,1,4,2,-1,2,4,6,1
2081,E00000022,5,-2,3,4,-2,2,4,2,-1,2,2,2,1
4418,E00166755,5,-2,6,1,-2,1,4,2,-1,2,1,2,1
1268,E00000017,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
2803,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
287,E00000005,5,-2,2,5,-2,2,3,2,-1,2,2,2,2
1118,E00000016,5,-2,2,2,-2,2,4,1,-1,2,1,4,1
5228,E00166758,5,-2,2,2,-2,2,6,1,-1,2,1,2,2
4309,E00000035,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
5367,E00166759,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
1432,E00000017,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
4608,E00166756,5,-2,3,5,-2,3,3,1,-1,2,1,2,1
1876,E00000021,5,-2,2,2,-2,2,4,2,-1,2,2,2,3
4459,E00166755,5,-2,6,1,-2,1,6,3,-1,2,3,6,1
718,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
3394,E00000028,5,-2,2,1,-2,1,3,1,-1,2,2,2,2
3075,E00000027,5,-2,2,2,-2,2,2,1,-1,2,1,2,1
1859,E00000021,4,-2,2,1,-2,1,4,1,-1,2,1,2,1
1055,E00000014,-2,-2,-1,-1,-2,0,1,1,-1,1,-1,-1,1
5338,E00166758,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
641,E00000010,5,-2,5,1,-2,1,3,1,-1,2,6,6,1
5481,E00166759,5,-2,6,1,-2,1,1,1,-1,2,9,4,1
3083,E00000027,5,-2,2,1,-2,1,4,2,-1,2,2,6,1
1626,E00000019,5,-2,3,2,-2,4,5,3,-1,2,2,2,2
540,E00000007,5,-2,6,5,-2,2,3,2,-1,2,1,4,1
3124,E00000027,5,-2,3,1,-2,1,3,2,-1,2,1,2,2
854,E00000013,5,-2,3,1,-2,1,4,2,-1,2,1,2,2
4564,E00166756,5,-2,2,1,-2,1,1,1,-1,2,3,2,2
5423,E00166759,5,-2,3,1,-2,1,1,1,-1,2,2,6,1
1026,E00000014,5,-2,6,1,-2,1,1,1,-1,1,3,4,1
86,E00000001,5,-2,6,1,-2,1,5,3,-1,2,4,2,1
336,E00000005,5,-2,3,1,-2,1,3,1,-1,2,2,2,2
3574,E00000029,5,-2,5,1,-2,1,1,1,-1,2,2,2,1
1400,E00000017,5,-2,6,5,-2,4,6,3,-1,2,1,2,1
4658,E00166756,5,-2,6,1,-2,1,2,1,-1,1,1,2,1
0,E00000001,5,-2,2,1,-2,1,2,1,-1,2,3,2,2
2838,E00000026,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
4628,E00166756,5,-2,6,1,-2,1,1,1,-1,2,1,2,2
5225,E00166758,5,-2,2,1,-2,1,6,1,-1,2,1,2,2
1778,E00000020,5,-2,6,3,-2,2,2,1,-1,2,1,2,2
648,E00000010,5,-2,5,3,-2,4,4,2,-1,2,3,2,3
1169,E00000016,5,-2,3,2,-2,2,4,1,-1,2,2,2,1
3547,E00000028,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
788,E00000012,5,-2,6,1,-2,1,3,1,-1,2,1,8,1
3867,E00000030,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
532,E00000007,5,-2,6,1,-2,1,3,2,-1,2,1,2,1
3554,E00000028,-2,-2,-1,-1,-2,0,1,1,-1,1,-1,-1,1
1159,E00000016,5,-2,3,2,-2,2,3,2,-1,2,1,2,1
2887,E00000026,5,-2,3,1,-2,1,6,1,-1,2,1,2,1
3901,E00000031,5,-2,5,1,-2,1,3,2,-1,2,4,6,1
190,E00000003,4,-2,3,1,-2,1,6,4,-1,2,2,2,1
4743,E00166757,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
4837,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
444,E00000005,5,-2,6,3,-2,2,4,1,-1,2,1,4,1
1436,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
514,E00000007,5,-2,6,2,-2,2,1,1,-1,2,9,6,1
1725,E00000020,5,-2,2,3,-2,2,5,1,-1,2,1,2,2
5451,E00166759,5,-2,5,1,-2,1,3,1,-1,2,1,2,1
2946,E00000026,5,-2,6,2,-2,2,3,1,-1,2,9,4,1
4339,E00166755,5,-2,3,1,-2,1,3,1,-1,2,4,4,1
2748,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1776,E00000020,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
4143,E00000035,5,-2,6,1,-2,1,1,1,-1,2,1,6,1
112,E00000001,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
329,E00000005,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
2953,E00000026,5,-2,6,5,-2,2,3,2,-1,2,1,2,1
5188,E00166758,5,-2,2,1,-2,1,4,1,-1,2,4,2,3
1782,E00000020,5,-2,6,3,-2,2,3,1,-1,2,2,2,1
3816,E00000030,5,-2,5,2,-2,4,4,3,-1,2,2,2,2
87,E00000001,5,-2,6,1,-2,1,5,3,-1,2,1,3,1
333,E00000005,5,-2,3,1,-2,1,3,1,-1,2,2,2,1
1554,E00000018,5,-2,6,3,-2,2,5,2,-1,2,9,2,2
1281,E00000017,5,-2,2,2,-2,2,5,2,-1,2,1,2,2
480,E00000005,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4142,E00000035,5,-2,6,1,-2,1,1,1,-1,2,9,4,1
1161,E00000016,5,-2,3,2,-2,3,3,2,-1,2,2,2,1
402,E00000005,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
3490,E00000028,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
1710,E00000020,5,-2,2,5,-2,3,3,1,-1,2,1,2,1
4760,E00166757,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
1768,E00000020,5,-2,5,1,-2,1,2,1,-1,2,4,2,1
911,E00000013,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
5384,E00166759,5,-2,2,5,-2,2,1,1,-1,2,2,2,1
4460,E00166755,5,-2,6,3,-2,2,6,1,-1,2,1,6,1
4543,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4792,E00166757,5,-2,2,1,-2,1,6,3,-1,2,1,2,1
3993,E00000032,5,-2,5,1,-2,1,3,2,-1,2,2,6,2
3613,E00000029,5,-2,5,4,-2,2,4,3,-1,2,2,2,1
672,E00000012,5,-2,2,1,-2,1,3,1,-1,2,3,2,1
4802,E00166757,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
3044,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
479,E00000005,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3188,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
4848,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,3,2
3665,E00000029,5,-2,6,4,-2,4,3,2,-1,2,8,4,2
1982,E00000021,5,-2,6,1,-2,1,4,1,-1,2,2,2,1
4393,E00166755,5,-2,6,1,-2,1,3,1,-1,2,5,6,2
2728,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4897,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
4445,E00166755,5,-2,6,5,-2,3,4,4,-1,2,2,2,1
2932,E00000026,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
5409,E00166759,5,-2,2,1,-2,1,4,2,-1,2,2,5,1
4525,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1500,E00000018,5,-2,3,1,-2,1,3,1,-1,2,2,2,1
1108,E00000016,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
3887,E00000031,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
4549,E00166756,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
2220,E00000023,5,-2,5,2,-2,4,4,2,-1,2,2,2,2
1821,E00000020,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4572,E00166756,5,-2,2,1,-2,1,2,1,-1,2,3,2,1
5015,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4321,E00000035,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3024,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,1,-1,-1,1
4560,E00166756,5,-2,2,1,-2,1,1,1,-1,2,4,2,1
1143,E00000016,5,-2,3,1,-2,1,2,1,-1,2,2,2,3
2716,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4456,E00166755,5,-2,6,5,-2,2,5,4,-1,2,2,4,1
762,E00000012,5,-2,5,2,-2,2,3,2,-1,2,8,2,1
3257,E00000027,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
1420,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
3538,E00000028,-2,-2,-1,-1,-2,0,5,1,-1,1,-1,-1,1
1818,E00000020,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4152,E00000035,5,-2,6,1,-2,1,2,1,-1,2,3,2,2
3361,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2679,E00000025,5,-2,6,5,-2,3,4,3,-1,2,1,4,1
4859,E00166757,5,-2,6,1,-2,1,2,1,-1,2,4,4,1
4737,E00166756,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2339,E00000024,5,-2,6,5,-2,2,3,1,-1,1,2,6,1
2046,E00000022,5,-2,2,2,-2,4,3,2,-1,2,7,2,1
3975,E00000032,5,-2,5,1,-2,1,2,1,-1,2,4,7,2
4001,E00000032,5,-2,5,4,-2,2,3,1,-1,2,6,6,2
1304,E00000017,5,-2,2,2,-2,2,6,4,-1,2,1,2,1
4586,E00166756,5,-2,3,1,-2,1,1,1,-1,1,1,2,2
3427,E00000028,5,-2,6,1,-2,1,1,1,-1,2,9,8,2
3709,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4936,E00166757,5,-2,6,3,-2,2,3,1,-1,2,2,4,1
1462,E00000018,4,-2,2,3,-2,2,3,1,-1,2,1,2,1
662,E00000010,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3772,E00000030,5,-2,5,1,-2,1,2,1,-1,2,8,2,1
2683,E00000025,5,-2,6,1,-2,1,5,1,-1,2,1,2,3
3492,E00000028,5,-2,6,1,-2,1,4,3,-1,2,2,2,2
3397,E00000028,5,-2,2,2,-2,2,3,1,-1,2,1,2,3
2884,E00000026,5,-2,3,3,-2,2,4,2,-1,2,1,6,1
4722,E00166756,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
47,E00000001,5,-2,2,2,-2,2,6,3,-1,2,1,2,2
1495,E00000018,5,-2,2,2,-2,4,6,4,-1,2,1,2,1
2424,E00000024,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2286,E00000024,5,-2,3,2,-2,2,6,4,-1,2,2,2,1
809,E00000013,5,-2,2,1,-2,1,2,1,-1,2,2,2,1
5132,E00166758,5,-2,2,1,-2,1,2,1,-1,2,2,2,2
2687,E00000025,5,-2,6,1,-2,1,5,2,-1,2,1,4,2
366,E00000005,5,-2,3,2,-2,4,4,2,-1,2,2,2,2
1616,E00000019,5,-2,3,1,-2,1,3,2,-1,2,2,6,2
3954,E00000032,5,-2,5,1,-2,1,1,1,-1,2,7,2,2
204,E00000003,5,-2,3,2,-2,4,6,4,-1,2,1,2,3
3943,E00000031,5,-2,6,1,-2,1,4,1,-1,2,2,2,1
2480,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1253,E00000016,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2377,E00000024,5,-2,6,1,-2,1,6,1,-1,2,1,4,1
1233,E00000016,5,-2,6,2,-2,2,3,1,-1,2,1,2,1
5480,E00166759,5,-2,6,1,-2,1,1,1,-1,2,3,4,1
912,E00000013,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4395,E00166755,5,-2,6,1,-2,1,3,2,-1,2,2,2,1
1442,E00000018,4,-2,2,1,-2,1,3,1,-1,2,1,2,1
3161,E00000027,5,-2,6,2,-2,2,1,1,-1,2,2,8,1
3138,E00000027,5,-2,5,1,-2,1,1,1,-1,2,8,2,1
777,E00000012,5,-2,5,1,-2,1,5,3,-1,2,7,3,1
3838,E00000030,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
4614,E00166756,5,-2,3,4,-2,3,4,1,-1,2,1,6,2
3618,E00000029,5,-2,5,4,-2,4,6,2,-1,2,2,2,1
2979,E00000026,5,-2,6,5,-2,3,4,3,-1,2,2,2,1
1207,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
4249,E00000035,-2,-2,-1,-1,-2,0,3,1,-1,1,-1,-1,1
1652,E00000019,5,-2,6,3,-2,2,4,1,-1,2,1,4,1
4703,E00166756,5,-2,6,3,-2,2,4,2,-1,2,2,4,1
2102,E00000022,5,-2,5,4,-2,2,3,2,-1,2,2,4,1
4164,E00000035,5,-2,6,1,-2,1,2,1,-1,2,6,4,1
1919,E00000021,5,-2,3,2,-2,2,4,1,-1,2,1,2,3
820,E00000013,5,-2,2,1,-2,1,2,1,-1,2,3,2,2
2309,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
4715,E00166756,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
117,E00000003,5,-2,2,1,-2,1,3,1,-1,2,2,2,3
4384,E00166755,5,-2,6,1,-2,1,3,1,-1,1,1,2,1
4602,E00166756,5,-2,3,2,-2,2,2,1,-1,2,9,6,1
4476,E00166755,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
825,E00000013,5,-2,2,2,-2,2,2,1,-1,2,1,2,1
4908,E00166757,5,-2,6,1,-2,1,3,1,-1,2,1,6,2
4095,E00000035,5,-2,2,4,-2,2,2,1,-1,2,1,2,2
295,E00000005,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
5198,E00166758,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
1894,E00000021,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
3978,E00000032,5,-2,5,2,-2,2,2,1,-1,2,6,6,1
4026,E00000032,5,-2,5,2,-2,2,4,2,-1,2,2,6,1
2959,E00000026,5,-2,6,3,-2,3,3,2,-1,2,4,6,1
4582,E00166756,5,-2,2,2,-2,2,3,2,-1,2,2,2,1
3523,E00000028,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
526,E00000007,5,-2,6,1,-2,1,3,1,-1,2,2,2,2
4896,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
5214,E00166758,5,-2,2,3,-2,2,5,1,-1,2,1,2,1
1446,E00000018,4,-2,2,1,-2,1,3,1,-1,2,4,2,3
2914,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
1811,E00000020,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
5208,E00166758,5,-2,2,2,-2,2,4,3,-1,2,1,2,1
327,E00000005,5,-2,3,2,-2,2,2,1,-1,2,2,2,3
4617,E00166756,5,-2,5,1,-2,1,1,1,-1,2,1,4,1
2694,E00000025,5,-2,6,5,-2,3,5,3,-1,2,9,2,3
4846,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,3,1
1882,E00000021,5,-2,2,1,-2,1,6,4,-1,2,3,2,1
5309,E00166758,5,-2,6,5,-2,2,3,2,-1,2,1,6,1
3319,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4272,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3129,E00000027,5,-2,3,2,-2,2,3,2,-1,2,1,2,1
4976,E00166757,5,-2,6,2,-2,3,4,2,-1,2,2,4,1
4057,E00000032,5,-2,5,4,-2,3,5,3,-1,2,2,6,2
25,E00000001,5,-2,2,3,-2,2,5,2,-1,2,2,2,1
1140,E00000016,5,-2,3,1,-2,1,2,1,-1,2,2,2,1
3076,E00000027,5,-2,2,2,-2,2,2,1,-1,2,2,2,1
1138,E00000016,5,-2,2,1,-2,1,6,1,-1,2,1,2,2
5087,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4035,E00000032,5,-2,5,4,-2,3,4,2,-1,2,3,4,1
291,E00000005,5,-2,2,1,-2,1,4,1,-1,2,1,2,2
1360,E00000017,5,-2,3,2,-2,4,6,4,-1,2,1,2,2
4326,E00166755,5,-2,2,1,-2,1,3,1,-1,2,4,3,1
